,country,continent,year,lifeExp,pop,gdpPercap
7595,New Zealand紐西蘭(奧特亞羅瓦),Oceania,1992,76.33,3437674,18363
7597,New Zealand紐西蘭(奧特亞羅瓦),Oceania,1994,76.82,3533079,19438
7599,New Zealand紐西蘭(奧特亞羅瓦),Oceania,1996,77.31,3628484,20513
7601,New Zealand紐西蘭(奧特亞羅瓦),Oceania,1998,77.86,3722557,21478
7603,New Zealand紐西蘭(奧特亞羅瓦),Oceania,2000,78.49,3815297,22334
7605,New Zealand紐西蘭(奧特亞羅瓦),Oceania,2002,79.11,3908037,23190
7607,New Zealand紐西蘭(奧特亞羅瓦),Oceania,2004,79.55,3991131,23988
7609,New Zealand紐西蘭(奧特亞羅瓦),Oceania,2006,79.99,4074224,24786
7611,New Zealand紐西蘭(奧特亞羅瓦),Oceania,2008,80.35,4200535,26336
7613,New Zealand紐西蘭(奧特亞羅瓦),Oceania,2010,80.7,4370062,28637
7615,New Zealand紐西蘭(奧特亞羅瓦),Oceania,2012,81.16,4467850,30938
7617,New Zealand紐西蘭(奧特亞羅瓦),Oceania,2014,81.4,4565638,33240
7619,New Zealand紐西蘭(奧特亞羅瓦),Oceania,2016,81.61,4656072,35541
7621,New Zealand紐西蘭(奧特亞羅瓦),Oceania,2018,81.86,4739153,37842
7623,New Zealand紐西蘭(奧特亞羅瓦),Oceania,2020,82.26,4822233,37300
7625,New Zealand紐西蘭(奧特亞羅瓦),Oceania,2022,82.66,4892379,38800
7627,New Zealand紐西蘭(奧特亞羅瓦),Oceania,2024,83.06,4962525,40400
7629,New Zealand紐西蘭(奧特亞羅瓦),Oceania,2026,83.46,5032670,42000
7631,New Zealand紐西蘭(奧特亞羅瓦),Oceania,2028,83.86,5102816,43600
7633,New Zealand紐西蘭(奧特亞羅瓦),Oceania,2030,84.26,5172962,45200
7635,New Zealand紐西蘭(奧特亞羅瓦),Oceania,2032,84.66,5243108,46800
7636,Nicaragua尼加拉瓜,Americas,1950,41.07,769497,2974
7638,Nicaragua尼加拉瓜,Americas,1952,42.31,1165790,3112
7640,Nicaragua尼加拉瓜,Americas,1954,43.56,1402544,3250
7642,Nicaragua尼加拉瓜,Americas,1956,44.81,1479759,3388
7644,Nicaragua尼加拉瓜,Americas,1958,46.07,1405182,3493
7646,Nicaragua尼加拉瓜,Americas,1960,47.35,1497889,3564
7648,Nicaragua尼加拉瓜,Americas,1962,48.63,1590597,3634
7650,Nicaragua尼加拉瓜,Americas,1964,49.93,1700554,4038
7652,Nicaragua尼加拉瓜,Americas,1966,51.23,1810511,4442
7654,Nicaragua尼加拉瓜,Americas,1968,52.54,1928974,4652
7656,Nicaragua尼加拉瓜,Americas,1970,53.84,2055941,4671
7658,Nicaragua尼加拉瓜,Americas,1972,55.15,2182908,4689
7660,Nicaragua尼加拉瓜,Americas,1974,56.08,2331584,5008
7662,Nicaragua尼加拉瓜,Americas,1976,57.01,2480260,5327
7664,Nicaragua尼加拉瓜,Americas,1978,57.84,2639563,5083
7666,Nicaragua尼加拉瓜,Americas,1980,58.57,2809493,4277
7668,Nicaragua尼加拉瓜,Americas,1982,59.3,2979423,3470
7670,Nicaragua尼加拉瓜,Americas,1984,60.38,3125395,3265
7672,Nicaragua尼加拉瓜,Americas,1986,61.47,3271367,3059
7674,Nicaragua尼加拉瓜,Americas,1988,62.78,3479070,2799
7676,Nicaragua尼加拉瓜,Americas,1990,64.31,3748505,2484
7678,Nicaragua尼加拉瓜,Americas,1992,65.84,4017939,2170
7680,Nicaragua尼加拉瓜,Americas,1994,66.88,4254592,2203
7682,Nicaragua尼加拉瓜,Americas,1996,67.91,4491245,2236
7684,Nicaragua尼加拉瓜,Americas,1998,68.91,4717027,2297
7686,Nicaragua尼加拉瓜,Americas,2000,69.87,4931938,2386
7688,Nicaragua尼加拉瓜,Americas,2002,70.84,5146848,2475
7690,Nicaragua尼加拉瓜,Americas,2004,71.66,5358251,2584
7692,Nicaragua尼加拉瓜,Americas,2006,72.49,5569654,2694
7694,Nicaragua尼加拉瓜,Americas,2008,71.92,5724926,2667
7696,Nicaragua尼加拉瓜,Americas,2010,72.43,5824065,2503
7698,Nicaragua尼加拉瓜,Americas,2012,72.95,5983735,2338
7700,Nicaragua尼加拉瓜,Americas,2014,73.43,6143405,2174
7702,Nicaragua尼加拉瓜,Americas,2016,73.86,6303503,2010
7704,Nicaragua尼加拉瓜,Americas,2018,74.28,6464028,1845
7706,Nicaragua尼加拉瓜,Americas,2020,74.69,6624554,1610
7708,Nicaragua尼加拉瓜,Americas,2022,75.1,6778019,1650
7710,Nicaragua尼加拉瓜,Americas,2024,75.52,6931485,1910
7712,Nicaragua尼加拉瓜,Americas,2026,75.93,7084950,2170
7714,Nicaragua尼加拉瓜,Americas,2028,76.35,7238416,2430
7716,Nicaragua尼加拉瓜,Americas,2030,76.76,7391881,2690
7718,Nicaragua尼加拉瓜,Americas,2032,77.17,7545346,2950
7719,Niger尼日,Africa,1950,36.98,2983175,732
7721,Niger尼日,Africa,1952,37.44,3379468,762
7723,Niger尼日,Africa,1954,37.91,3640158,791
7725,Niger尼日,Africa,1956,38.37,3765244,821
7727,Niger尼日,Africa,1958,38.78,3768949,868
7729,Niger尼日,Africa,1960,39.13,3922478,933
7731,Niger尼日,Africa,1962,39.49,4076008,998
7733,Niger尼日,Africa,1964,39.74,4259230,1020
7735,Niger尼日,Africa,1966,39.99,4442451,1043
7737,Niger尼日,Africa,1968,40.2,4639302,1034
7739,Niger尼日,Africa,1970,40.37,4849782,994
7741,Niger尼日,Africa,1972,40.55,5060262,954
7743,Niger尼日,Africa,1974,40.84,5308992,896
7745,Niger尼日,Africa,1976,41.14,5557721,838
7747,Niger尼日,Africa,1978,41.55,5833106,829
7749,Niger尼日,Africa,1980,42.1,6135147,869
7751,Niger尼日,Africa,1982,42.6,6437188,910
7753,Niger尼日,Africa,1984,43.4,6795368,813
7755,Niger尼日,Africa,1986,44.2,7153548,717
7757,Niger尼日,Africa,1988,45.1,7544674,651
7759,Niger尼日,Africa,1990,46.3,7968746,616
7761,Niger尼日,Africa,1992,47.4,8392818,581
7763,Niger尼日,Africa,1994,49.0,8902192,581
7765,Niger尼日,Africa,1996,50.5,9411565,580
7767,Niger尼日,Africa,1998,52.0,9961133,584
7769,Niger尼日,Africa,2000,53.2,10550894,593
7771,Niger尼日,Africa,2002,54.5,11140655,601
7773,Niger尼日,Africa,2004,55.4,11842339,609
7775,Niger尼日,Africa,2006,56.4,12544023,616
7777,Niger尼日,Africa,2008,55.8,14084585,615
7779,Niger尼日,Africa,2010,57.3,16464025,604
7781,Niger尼日,Africa,2012,58.8,17879080,594
7783,Niger尼日,Africa,2014,60.1,19294135,584
7785,Niger尼日,Africa,2016,61.1,20842659,574
7787,Niger尼日,Africa,2018,62.0,22524652,564
7789,Niger尼日,Africa,2020,62.9,24206644,485
7791,Niger尼日,Africa,2022,63.7,26334519,565
7793,Niger尼日,Africa,2024,64.6,28462394,635
7795,Niger尼日,Africa,2026,65.4,30590270,705
7797,Niger尼日,Africa,2028,66.3,32718145,775
7799,Niger尼日,Africa,2030,67.1,34846020,845
7801,Niger尼日,Africa,2032,68.0,36973895,915
7802,Nigeria奈及利亞,Africa,1950,35.7,32722803,1068
7804,Nigeria奈及利亞,Africa,1952,36.3,33119096,1077
7806,Nigeria奈及利亞,Africa,1954,36.9,34128091,1087
7808,Nigeria奈及利亞,Africa,1956,37.5,35749789,1096
7810,Nigeria奈及利亞,Africa,1958,38.1,38112942,1111
7812,Nigeria奈及利亞,Africa,1960,38.7,39992147,1131
7814,Nigeria奈及利亞,Africa,1962,39.4,41871351,1151
7816,Nigeria奈及利亞,Africa,1964,40.0,44037911,1096
7818,Nigeria奈及利亞,Africa,1966,40.7,46204472,1042
7820,Nigeria奈及利亞,Africa,1968,41.4,48578219,1151
7822,Nigeria奈及利亞,Africa,1970,42.1,51159152,1425
7824,Nigeria奈及利亞,Africa,1972,42.8,53740085,1698
7826,Nigeria奈及利亞,Africa,1974,43.5,57127720,1812
7828,Nigeria奈及利亞,Africa,1976,44.2,60515355,1925
7830,Nigeria奈及利亞,Africa,1978,44.8,64375214,1901
7832,Nigeria奈及利亞,Africa,1980,45.3,68707295,1739
7834,Nigeria奈及利亞,Africa,1982,45.8,73039376,1577
7836,Nigeria奈及利亞,Africa,1984,46.3,76444234,1500
7838,Nigeria奈及利亞,Africa,1986,46.7,79849091,1423
7840,Nigeria奈及利亞,Africa,1988,47.0,83914065,1432
7842,Nigeria奈及利亞,Africa,1990,47.2,88639154,1526
7844,Nigeria奈及利亞,Africa,1992,47.5,93364244,1620
7846,Nigeria奈及利亞,Africa,1994,47.5,98501682,1622
7848,Nigeria奈及利亞,Africa,1996,47.5,103639120,1624
7850,Nigeria奈及利亞,Africa,1998,47.3,108946526,1623
7852,Nigeria奈及利亞,Africa,2000,47.0,114423900,1619
7854,Nigeria奈及利亞,Africa,2002,46.6,119901274,1615
7856,Nigeria奈及利亞,Africa,2004,46.7,125953230,1775
7858,Nigeria奈及利亞,Africa,2006,46.8,132005186,1934
7860,Nigeria奈及利亞,Africa,2008,49.9,142855175,2045
7862,Nigeria奈及利亞,Africa,2010,50.9,158503197,2107
7864,Nigeria奈及利亞,Africa,2012,51.8,167556897,2169
7866,Nigeria奈及利亞,Africa,2014,52.7,176610598,2232
7868,Nigeria奈及利亞,Africa,2016,53.5,186137876,2294
7870,Nigeria奈及利亞,Africa,2018,54.3,196138733,2356
7872,Nigeria奈及利亞,Africa,2020,55.1,206139589,2250
7874,Nigeria奈及利亞,Africa,2022,55.9,217507139,2450
7876,Nigeria奈及利亞,Africa,2024,56.6,228874688,2750
7878,Nigeria奈及利亞,Africa,2026,57.4,240242238,3050
7880,Nigeria奈及利亞,Africa,2028,58.2,251609787,3350
7882,Nigeria奈及利亞,Africa,2030,58.9,262977337,3650
7884,Nigeria奈及利亞,Africa,2032,59.7,274344887,3950
7885,Norway挪威,Europe,1950,72.4,2931435,9472
7887,Norway挪威,Europe,1952,72.7,3327728,10095
7889,Norway挪威,Europe,1954,73.0,3558717,10719
7891,Norway挪威,Europe,1956,73.3,3624401,11342
7893,Norway挪威,Europe,1958,73.5,3521334,12013
7895,Norway挪威,Europe,1960,73.5,3580127,12732
7897,Norway挪威,Europe,1962,73.5,3638919,13450
7899,Norway挪威,Europe,1964,73.7,3697759,14615
7901,Norway挪威,Europe,1966,74.0,3756599,15780
7903,Norway挪威,Europe,1968,74.1,3815416,16883
7905,Norway挪威,Europe,1970,74.2,3874210,17924
7907,Norway挪威,Europe,1972,74.3,3933004,18965
7909,Norway挪威,Europe,1974,74.8,3977084,20704
7911,Norway挪威,Europe,1976,75.2,4021165,22442
7913,Norway挪威,Europe,1978,75.5,4057521,23909
7915,Norway挪威,Europe,1980,75.7,4086154,25104
7917,Norway挪威,Europe,1982,76.0,4114787,26299
7919,Norway挪威,Europe,1984,75.9,4143331,28396
7921,Norway挪威,Europe,1986,75.9,4171875,30493
7923,Norway挪威,Europe,1988,76.2,4206189,32026
7925,Norway挪威,Europe,1990,76.8,4246273,32996
7927,Norway挪威,Europe,1992,77.3,4286357,33966
7929,Norway挪威,Europe,1994,77.7,4334083,36893
7931,Norway挪威,Europe,1996,78.1,4381809,39820
7933,Norway挪威,Europe,1998,78.5,4431656,41963
7935,Norway挪威,Europe,2000,78.8,4483623,43324
7937,Norway挪威,Europe,2002,79.1,4535591,44684
7939,Norway挪威,Europe,2004,79.5,4572525,46553
7941,Norway挪威,Europe,2006,80.0,4609459,48423
7943,Norway挪威,Europe,2008,80.6,4713910,52957
7945,Norway挪威,Europe,2010,81.0,4885878,60157
7947,Norway挪威,Europe,2012,81.5,5011461,67357
7949,Norway挪威,Europe,2014,82.1,5137044,74557
7951,Norway挪威,Europe,2016,82.4,5244117,81757
7953,Norway挪威,Europe,2018,82.8,5332679,88956
7955,Norway挪威,Europe,2020,83.1,5421241,89000
7957,Norway挪威,Europe,2022,83.4,5512175,91400
7959,Norway挪威,Europe,2024,83.7,5603110,93200
7961,Norway挪威,Europe,2026,84.0,5694044,95000
7963,Norway挪威,Europe,2028,84.3,5784979,96800
7965,Norway挪威,Europe,2030,84.5,5875913,98600
7967,Norway挪威,Europe,2032,84.8,5966847,100400
7968,Oman阿曼,Asia,1950,36.6,111540,1662
7970,Oman阿曼,Asia,1952,37.6,507833,1828
7972,Oman阿曼,Asia,1954,38.6,716808,1994
7974,Oman阿曼,Asia,1956,39.6,738466,2160
7976,Oman阿曼,Asia,1958,40.7,575214,2379
7978,Oman阿曼,Asia,1960,41.9,601689,2652
7980,Oman阿曼,Asia,1962,43.2,628164,2925
7982,Oman阿曼,Asia,1964,44.7,662808,3643
7984,Oman阿曼,Asia,1966,46.2,697453,4362
7986,Oman阿曼,Asia,1968,48.0,737630,5900
7988,Oman阿曼,Asia,1970,50.1,783340,8259
7990,Oman阿曼,Asia,1972,52.1,829050,10618
7992,Oman阿曼,Asia,1974,54.2,899243,11110
7994,Oman阿曼,Asia,1976,56.3,969436,11602
7996,Oman阿曼,Asia,1978,58.4,1063836,12070
7998,Oman阿曼,Asia,1980,60.6,1182442,12512
8000,Oman阿曼,Asia,1982,62.7,1301048,12955
8002,Oman阿曼,Asia,1984,64.7,1418182,15019
8004,Oman阿曼,Asia,1986,66.7,1535315,17083
8006,Oman阿曼,Asia,1988,68.4,1658147,18216
8008,Oman阿曼,Asia,1990,69.8,1786678,18416
8010,Oman阿曼,Asia,1992,71.2,1915208,18617
8012,Oman阿曼,Asia,1994,71.7,2062579,19051
8014,Oman阿曼,Asia,1996,72.2,2209950,19485
8016,Oman阿曼,Asia,1998,72.8,2369600,19717
8018,Oman阿曼,Asia,2000,73.5,2541531,19746
8020,Oman阿曼,Asia,2002,74.2,2713462,19775
8022,Oman阿曼,Asia,2004,74.8,2910036,20791
8024,Oman阿曼,Asia,2006,75.4,3106610,21808
8026,Oman阿曼,Asia,2008,75.2,3150409,21706
8028,Oman阿曼,Asia,2010,75.7,3041434,20485
8030,Oman阿曼,Asia,2012,76.2,3531800,19265
8032,Oman阿曼,Asia,2014,76.6,4022165,18044
8034,Oman阿曼,Asia,2016,77.1,4435204,16823
8036,Oman阿曼,Asia,2018,77.6,4770915,15603
8038,Oman阿曼,Asia,2020,78.1,5106626,14430
8040,Oman阿曼,Asia,2022,78.6,5272517,15150
8042,Oman阿曼,Asia,2024,79.1,5438408,16220
8044,Oman阿曼,Asia,2026,79.6,5604299,17290
8046,Oman阿曼,Asia,2028,80.0,5770190,18360
8048,Oman阿曼,Asia,2030,80.5,5936081,19430
8050,Oman阿曼,Asia,2032,81.0,6101972,20500
8051,Pakistan巴基斯坦,Asia,1950,42.6,40950267,660
8053,Pakistan巴基斯坦,Asia,1952,43.4,41346560,685
8055,Pakistan巴基斯坦,Asia,1954,44.3,42611383,710
8057,Pakistan巴基斯坦,Asia,1956,45.1,44744737,735
8059,Pakistan巴基斯坦,Asia,1958,46.0,47964089,758
8061,Pakistan巴基斯坦,Asia,1960,46.8,50532380,781
8063,Pakistan巴基斯坦,Asia,1962,47.7,53100671,803
8065,Pakistan巴基斯坦,Asia,1964,48.5,56117162,859
8067,Pakistan巴基斯坦,Asia,1966,49.4,59133653,915
8069,Pakistan巴基斯坦,Asia,1968,50.2,62378703,964
8071,Pakistan巴基斯坦,Asia,1970,51.1,65852312,1007
8073,Pakistan巴基斯坦,Asia,1972,51.9,69325921,1050
8075,Pakistan巴基斯坦,Asia,1974,52.8,72856627,1100
8077,Pakistan巴基斯坦,Asia,1976,53.6,76387333,1151
8079,Pakistan巴基斯坦,Asia,1978,54.5,80814566,1229
8081,Pakistan巴基斯坦,Asia,1980,55.3,86138327,1336
8083,Pakistan巴基斯坦,Asia,1982,56.2,91462088,1443
8085,Pakistan巴基斯坦,Asia,1984,57.0,96952005,1548
8087,Pakistan巴基斯坦,Asia,1986,57.8,102441922,1652
8089,Pakistan巴基斯坦,Asia,1988,58.8,108162506,1758
8091,Pakistan巴基斯坦,Asia,1990,59.8,114113755,1865
8093,Pakistan巴基斯坦,Asia,1992,60.8,120065004,1972
8095,Pakistan巴基斯坦,Asia,1994,61.2,126264936,2003
8097,Pakistan巴基斯坦,Asia,1996,61.6,132464868,2034
8099,Pakistan巴基斯坦,Asia,1998,62.2,139132572,2058
8101,Pakistan巴基斯坦,Asia,2000,62.9,146268048,2075
8103,Pakistan巴基斯坦,Asia,2002,63.6,153403524,2093
8105,Pakistan巴基斯坦,Asia,2004,64.4,159750361,2298
8107,Pakistan巴基斯坦,Asia,2006,65.1,166097198,2503
8109,Pakistan巴基斯坦,Asia,2008,64.7,172655292,2488
8111,Pakistan巴基斯坦,Asia,2010,65.3,179424641,2251
8113,Pakistan巴基斯坦,Asia,2012,65.9,187425570,2014
8115,Pakistan巴基斯坦,Asia,2014,66.4,195426499,1777
8117,Pakistan巴基斯坦,Asia,2016,66.8,203720039,1541
8119,Pakistan巴基斯坦,Asia,2018,67.1,212306190,1304
8121,Pakistan巴基斯坦,Asia,2020,67.5,220892340,1130
8123,Pakistan巴基斯坦,Asia,2022,67.8,229305631,1250
8125,Pakistan巴基斯坦,Asia,2024,68.1,237718922,1370
8127,Pakistan巴基斯坦,Asia,2026,68.5,246132212,1490
8129,Pakistan巴基斯坦,Asia,2028,68.8,254545503,1610
8131,Pakistan巴基斯坦,Asia,2030,69.1,262958794,1730
8133,Pakistan巴基斯坦,Asia,2032,69.5,271372085,1850
8134,Panama巴拿馬,Americas,1950,53.6,543787,2288
8136,Panama巴拿馬,Americas,1952,55.2,940080,2480
8138,Panama巴拿馬,Americas,1954,56.8,1162912,2673
8140,Panama巴拿馬,Americas,1956,58.4,1212282,2866
8142,Panama巴拿馬,Americas,1958,59.7,1093950,3077
8144,Panama巴拿馬,Americas,1960,60.8,1154837,3307
8146,Panama巴拿馬,Americas,1962,61.8,1215725,3537
8148,Panama巴拿馬,Americas,1964,62.7,1291629,3890
8150,Panama巴拿馬,Americas,1966,63.6,1367534,4244
8152,Panama巴拿馬,Americas,1968,64.5,1447666,4610
8154,Panama巴拿馬,Americas,1970,65.4,1532025,4987
8156,Panama巴拿馬,Americas,1972,66.2,1616384,5364
8158,Panama巴拿馬,Americas,1974,67.2,1705743,5359
8160,Panama巴拿馬,Americas,1976,68.2,1795102,5354
8162,Panama巴拿馬,Americas,1978,69.0,1879087,5683
8164,Panama巴拿馬,Americas,1980,69.8,1957696,6347
8166,Panama巴拿馬,Americas,1982,70.5,2036305,7010
8168,Panama巴拿馬,Americas,1984,70.9,2123239,7020
8170,Panama巴拿馬,Americas,1986,71.3,2210172,7030
8172,Panama巴拿馬,Americas,1988,71.7,2299911,6952
8174,Panama巴拿馬,Americas,1990,72.1,2392454,6785
8176,Panama巴拿馬,Americas,1992,72.5,2484997,6619
8178,Panama巴拿馬,Americas,1994,73.0,2584811,6817
8180,Panama巴拿馬,Americas,1996,73.5,2684624,7015
8182,Panama巴拿馬,Americas,1998,73.9,2785800,7162
8184,Panama巴拿馬,Americas,2000,74.3,2888337,7259
8186,Panama巴拿馬,Americas,2002,74.7,2990875,7356
8188,Panama巴拿馬,Americas,2004,75.0,3091394,8337
8190,Panama巴拿馬,Americas,2006,75.4,3191913,9319
8192,Panama巴拿馬,Americas,2008,76.4,3375678,9984
8194,Panama巴拿馬,Americas,2010,76.8,3642687,10334
8196,Panama巴拿馬,Americas,2012,77.2,3773007,10685
8198,Panama巴拿馬,Americas,2014,77.6,3903327,11035
8200,Panama巴拿馬,Americas,2016,78.0,4037743,11385
8202,Panama巴拿馬,Americas,2018,78.3,4176255,11735
8204,Panama巴拿馬,Americas,2020,78.7,4314767,11400
8206,Panama巴拿馬,Americas,2022,79.1,4437336,12000
8208,Panama巴拿馬,Americas,2024,79.4,4559905,12400
8210,Panama巴拿馬,Americas,2026,79.8,4682474,12800
8212,Panama巴拿馬,Americas,2028,80.1,4805043,13200
8214,Panama巴拿馬,Americas,2030,80.5,4927612,13600
8216,Panama巴拿馬,Americas,2032,80.9,5050181,14000
8217,Paraguay巴拉圭,Americas,1950,62.4,1159583,1915
8219,Paraguay巴拉圭,Americas,1952,62.7,1555876,1952
8221,Paraguay巴拉圭,Americas,1954,62.9,1797028,1990
8223,Paraguay巴拉圭,Americas,1956,63.1,1883038,2027
8225,Paraguay巴拉圭,Americas,1958,63.4,1818684,2067
8227,Paraguay巴拉圭,Americas,1960,63.9,1914249,2107
8229,Paraguay巴拉圭,Americas,1962,64.4,2009813,2148
8231,Paraguay巴拉圭,Americas,1964,64.6,2121082,2209
8233,Paraguay巴拉圭,Americas,1966,64.8,2232351,2269
8235,Paraguay巴拉圭,Americas,1968,65.1,2353209,2344
8237,Paraguay巴拉圭,Americas,1970,65.5,2483656,2434
8239,Paraguay巴拉圭,Americas,1972,65.8,2614104,2523
8241,Paraguay巴拉圭,Americas,1974,66.0,2762260,2813
8243,Paraguay巴拉圭,Americas,1976,66.3,2910416,3103
8245,Paraguay巴拉圭,Americas,1978,66.5,3060883,3450
8247,Paraguay巴拉圭,Americas,1980,66.7,3213661,3854
8249,Paraguay巴拉圭,Americas,1982,66.9,3366439,4259
8251,Paraguay巴拉圭,Americas,1984,67.1,3574468,4155
8253,Paraguay巴拉圭,Americas,1986,67.3,3782497,4051
8255,Paraguay巴拉圭,Americas,1988,67.6,4005999,4038
8257,Paraguay巴拉圭,Americas,1990,67.9,4244972,4117
8259,Paraguay巴拉圭,Americas,1992,68.2,4483945,4196
8261,Paraguay巴拉圭,Americas,1994,68.7,4752016,4217
8263,Paraguay巴拉圭,Americas,1996,69.2,5020087,4237
8265,Paraguay巴拉圭,Americas,1998,69.7,5300197,4155
8267,Paraguay巴拉圭,Americas,2000,70.2,5592344,3969
8269,Paraguay巴拉圭,Americas,2002,70.8,5884491,3784
8271,Paraguay巴拉圭,Americas,2004,71.2,6197553,3939
8273,Paraguay巴拉圭,Americas,2006,71.6,6510616,4095
8275,Paraguay巴拉圭,Americas,2008,72.3,6527438,4268
8277,Paraguay巴拉圭,Americas,2010,72.7,6248020,4457
8279,Paraguay巴拉圭,Americas,2012,73.1,6424310,4647
8281,Paraguay巴拉圭,Americas,2014,73.5,6600601,4837
8283,Paraguay巴拉圭,Americas,2016,73.8,6777504,5026
8285,Paraguay巴拉圭,Americas,2018,74.1,6955021,5216
8287,Paraguay巴拉圭,Americas,2020,74.4,7132538,5150
8289,Paraguay巴拉圭,Americas,2022,74.7,7296025,5380
8291,Paraguay巴拉圭,Americas,2024,75.0,7459511,5540
8293,Paraguay巴拉圭,Americas,2026,75.2,7622998,5700
8295,Paraguay巴拉圭,Americas,2028,75.5,7786484,5860
8297,Paraguay巴拉圭,Americas,2030,75.8,7949971,6020
8299,Paraguay巴拉圭,Americas,2032,76.1,8113458,6180
8300,Peru秘魯,Americas,1950,43.0,7629407,3564
8302,Peru秘魯,Americas,1952,43.9,8025700,3759
8304,Peru秘魯,Americas,1954,44.9,8447927,3953
8306,Peru秘魯,Americas,1956,45.8,8896087,4148
8308,Peru秘魯,Americas,1958,46.8,9420180,4388
8310,Peru秘魯,Americas,1960,48.0,9968340,4672
8312,Peru秘魯,Americas,1962,49.1,10516500,4957
8314,Peru秘魯,Americas,1964,50.0,11162780,5289
8316,Peru秘魯,Americas,1966,51.0,11809060,5622
8318,Peru秘魯,Americas,1968,52.3,12496700,5818
8320,Peru秘魯,Americas,1970,53.9,13225700,5878
8322,Peru秘魯,Americas,1972,55.5,13954700,5938
8324,Peru秘魯,Americas,1974,56.7,14768860,6075
8326,Peru秘魯,Americas,1976,57.9,15583019,6213
8328,Peru秘魯,Americas,1978,59.0,16417105,6312
8330,Peru秘魯,Americas,1980,60.2,17271117,6373
8332,Peru秘魯,Americas,1982,61.4,18125129,6435
8334,Peru秘魯,Americas,1984,62.5,18953447,6405
8336,Peru秘魯,Americas,1986,63.6,19781765,6376
8338,Peru秘魯,Americas,1988,64.6,20642829,5978
8340,Peru秘魯,Americas,1990,65.5,21536639,5212
8342,Peru秘魯,Americas,1992,66.5,22430449,4446
8344,Peru秘魯,Americas,1994,67.2,23357518,5003
8346,Peru秘魯,Americas,1996,68.0,24284587,5560
8348,Peru秘魯,Americas,1998,68.7,25152385,5852
8350,Peru秘魯,Americas,2000,69.3,25960910,5881
8352,Peru秘魯,Americas,2002,69.9,26769436,5909
8354,Peru秘魯,Americas,2004,70.5,27531564,6509
8356,Peru秘魯,Americas,2006,71.1,28293693,7109
8358,Peru秘魯,Americas,2008,73.8,28792396,7332
8360,Peru秘魯,Americas,2010,74.4,29027674,7178
8362,Peru秘魯,Americas,2012,75.0,29604898,7025
8364,Peru秘魯,Americas,2014,75.5,30182122,6871
8366,Peru秘魯,Americas,2016,76.0,30970958,6717
8368,Peru秘魯,Americas,2018,76.5,31971406,6563
8370,Peru秘魯,Americas,2020,77.0,32971854,6190
